transaction_id,user_id,amount,transaction_type,device_type,location,time_of_transaction,failed_attempts,is_night,new_device,transaction_velocity,fraud_flag
105127,4492,34441.49,Recharge,iOS,Delhi,2026-02-13 17:04:08.482571,2,1,0,6.66,0
105128,3448,33553.06,Recharge,Android,Hyderabad,2026-03-14 08:41:08.482574,4,1,1,9.0,0
105129,4769,8018.22,Bill,Android,Hyderabad,2026-03-07 15:31:08.482576,3,0,1,14.5,0
105130,1470,399.12,Merchant,Web,Bangalore,2026-03-29 08:12:08.482579,4,1,0,15.76,0
105131,3265,37651.55,P2P,Web,Mumbai,2026-04-16 02:24:08.482581,3,1,0,8.36,0
105132,2948,5327.34,Merchant,Android,Delhi,2026-03-16 01:00:08.482584,0,1,0,14.13,0
105133,1928,4126.63,Merchant,iOS,Hyderabad,2026-02-21 00:54:08.482587,0,0,0,5.9,0
105134,4899,145.03,Bill,iOS,Chennai,2026-04-10 06:50:08.482589,2,0,0,16.81,0
105135,3010,21635.74,Merchant,Android,Bangalore,2026-03-17 10:55:08.482592,4,1,0,12.59,0
105136,4800,25168.16,Merchant,Web,Mumbai,2026-04-05 21:46:08.482595,4,1,0,15.73,0
105137,3679,31886.83,Recharge,iOS,Mumbai,2026-04-08 05:36:08.482597,1,0,0,10.07,0
105138,3998,14810.23,P2P,Web,Bangalore,2026-02-13 16:11:08.482600,1,0,1,5.35,0
105139,1905,35524.13,Merchant,iOS,Hyderabad,2026-02-17 16:25:08.482603,3,1,0,9.16,0
105140,3222,8474.9,Merchant,Web,Bangalore,2026-03-18 01:55:08.482605,1,0,0,8.25,0
105141,1022,41601.18,P2P,iOS,Mumbai,2026-04-20 06:55:08.482608,1,0,1,7.32,1
105142,4796,28596.7,Recharge,Web,Mumbai,2026-03-06 16:31:08.482611,4,0,1,5.03,0
105143,4988,29198.65,Bill,Web,Chennai,2026-03-20 08:10:08.482614,0,0,1,15.42,0
105144,1234,10496.67,Bill,Web,Chennai,2026-02-20 14:24:08.482616,4,0,0,2.64,0
105145,4084,3714.7,Merchant,Android,Mumbai,2026-02-26 21:10:08.482619,1,0,0,17.86,0
105146,2124,23241.59,Recharge,Web,Chennai,2026-02-23 10:12:08.482622,3,0,0,4.33,0
105147,1928,30784.44,Bill,Android,Chennai,2026-03-10 17:07:08.482624,0,1,1,19.62,0
105148,4607,4761.37,Bill,Android,Chennai,2026-03-22 18:35:08.482627,1,0,0,19.78,0
105149,4947,47527.22,Bill,Web,Mumbai,2026-02-23 14:43:08.482630,1,1,0,8.57,0
105150,1522,49020.91,Bill,Android,Hyderabad,2026-02-16 07:44:08.482632,3,1,0,19.77,0
105151,2808,27277.38,Bill,Android,Hyderabad,2026-03-26 11:13:08.482635,3,1,0,17.51,1
105152,4523,47503.96,Merchant,Android,Delhi,2026-02-15 14:04:08.482638,1,1,1,2.57,0
105153,1430,8980.47,Bill,iOS,Chennai,2026-03-11 10:11:08.482640,1,1,0,19.0,0
105154,1792,1280.78,Merchant,Web,Hyderabad,2026-04-17 08:18:08.482643,4,1,0,1.81,0
105155,2629,1980.08,P2P,Android,Delhi,2026-03-21 04:51:08.482646,2,0,0,4.46,1
105156,2736,29379.75,P2P,Web,Bangalore,2026-04-05 15:25:08.482649,3,0,0,12.11,1
105157,1532,3091.48,Recharge,Android,Chennai,2026-03-22 20:08:08.482651,3,1,1,2.53,0
105158,4923,47927.69,Merchant,Web,Hyderabad,2026-02-14 21:50:08.482654,4,1,0,4.07,0
105159,4026,7105.24,Recharge,Android,Hyderabad,2026-04-14 13:18:08.482657,0,0,1,19.12,0
105160,2746,15243.09,P2P,iOS,Hyderabad,2026-04-14 01:35:08.482659,0,0,0,19.9,0
105161,2675,41127.66,P2P,iOS,Delhi,2026-03-21 11:25:08.482662,0,1,0,16.16,0
105162,2316,10944.83,P2P,iOS,Bangalore,2026-04-15 14:45:08.482664,3,1,1,10.79,1
105163,3857,12155.99,P2P,Android,Chennai,2026-02-17 09:39:08.482667,2,1,1,18.11,0
105164,1912,32119.02,Bill,Web,Hyderabad,2026-02-13 10:15:08.482670,2,0,0,3.13,0
105165,2124,13811.54,P2P,Android,Mumbai,2026-03-17 16:51:08.482672,4,0,1,18.91,0
105166,2525,10880.21,Bill,iOS,Chennai,2026-03-01 11:19:08.482675,0,0,0,7.68,1
105167,2327,12716.34,Bill,Android,Mumbai,2026-04-11 21:37:08.482677,0,1,0,17.37,0
105168,3918,24537.47,Recharge,Web,Delhi,2026-04-20 21:07:08.482680,1,0,1,13.7,0
105169,3587,48305.33,Bill,iOS,Hyderabad,2026-02-26 04:31:08.482683,4,1,0,19.25,0
105170,2023,41613.57,Recharge,Android,Chennai,2026-04-11 05:11:08.482685,4,1,0,17.43,0
105171,2576,14237.67,Bill,Web,Chennai,2026-02-17 01:05:08.482688,3,0,1,17.87,0
105172,2378,18175.03,Bill,iOS,Hyderabad,2026-04-06 00:25:08.482691,3,0,1,13.0,0
105173,4374,23230.97,P2P,Web,Bangalore,2026-04-15 07:11:08.482693,4,0,0,16.83,0
105174,2519,48946.69,Merchant,Web,Delhi,2026-04-17 00:38:08.482696,2,1,0,15.39,0
105175,2681,8627.8,Bill,iOS,Hyderabad,2026-03-01 00:24:08.482699,4,0,0,4.07,0
105176,4839,17880.58,Merchant,Android,Chennai,2026-02-23 13:27:08.482701,2,1,1,13.32,0
105177,2997,36474.01,Merchant,Android,Bangalore,2026-02-16 05:46:08.482704,3,0,0,3.82,0
105178,1226,48197.55,Merchant,Android,Chennai,2026-02-26 17:16:08.482706,4,1,0,17.52,0
105179,2259,7792.2,Bill,Android,Mumbai,2026-02-19 04:11:08.482709,2,0,1,2.25,1
105180,1872,11376.72,Merchant,Web,Chennai,2026-03-21 23:17:08.482712,1,1,0,19.75,0
105181,1891,11292.48,Bill,Android,Delhi,2026-04-09 16:12:08.482715,1,0,1,8.61,0
105182,2478,1056.39,P2P,Android,Hyderabad,2026-04-09 17:20:08.482717,4,1,1,4.24,0
105183,2036,30209.74,Bill,Web,Chennai,2026-03-11 23:04:08.482720,0,0,0,18.78,1
105184,3257,33538.45,Recharge,Web,Mumbai,2026-04-17 09:59:08.482723,4,0,1,1.86,0
105185,3788,30130.27,P2P,iOS,Mumbai,2026-02-19 13:53:08.482726,3,0,0,9.93,0
105186,1396,3575.44,Merchant,Web,Hyderabad,2026-04-09 17:12:08.482728,3,0,0,15.63,0
105187,2123,3470.81,Merchant,iOS,Mumbai,2026-04-11 22:42:08.482731,1,1,1,7.02,0
105188,3078,10527.22,Recharge,iOS,Hyderabad,2026-03-11 08:11:08.482734,2,0,1,11.05,0
105189,3945,14521.82,P2P,Android,Delhi,2026-03-23 09:52:08.482736,1,1,1,14.31,0
105190,4599,39329.32,Recharge,Android,Hyderabad,2026-03-20 06:05:08.482739,2,0,0,19.09,0
105191,1648,7977.92,Merchant,Android,Bangalore,2026-04-15 14:23:08.482742,4,0,0,2.95,0
105192,1328,2214.17,Bill,Web,Mumbai,2026-03-26 09:19:08.482744,0,0,1,3.99,1
105193,4237,19705.44,Merchant,Web,Mumbai,2026-02-27 13:37:08.482747,3,0,0,10.67,0
105194,2482,20825.44,Recharge,Android,Chennai,2026-03-30 21:36:08.482750,4,1,1,8.95,0
105195,4893,22550.86,Bill,Android,Bangalore,2026-04-19 02:19:08.482753,1,1,0,8.81,0
105196,1951,41346.91,Bill,Web,Chennai,2026-04-04 06:10:08.482755,4,0,0,6.64,1
105197,3005,4909.29,Merchant,iOS,Hyderabad,2026-03-21 12:00:08.482758,0,1,0,11.65,0
105198,3016,35200.06,Bill,iOS,Delhi,2026-04-11 14:14:08.482761,2,1,0,17.78,0
105199,4171,16903.9,P2P,Android,Mumbai,2026-02-20 10:22:08.482763,0,0,1,4.06,0
105200,3668,15505.91,Merchant,Android,Delhi,2026-04-14 06:51:08.482766,1,0,0,5.09,0
105201,2878,46627.83,Merchant,Android,Hyderabad,2026-02-15 21:51:08.482769,0,1,1,13.75,0
105202,2196,12430.94,P2P,iOS,Hyderabad,2026-02-16 13:58:08.482771,3,1,0,2.07,0
105203,2772,32130.17,Merchant,Android,Bangalore,2026-04-22 08:06:08.482774,0,0,0,13.8,0
105204,1161,13763.64,Recharge,iOS,Chennai,2026-04-15 14:10:08.482777,4,0,1,6.97,0
105205,4976,25362.12,Recharge,Web,Mumbai,2026-04-13 22:45:08.482780,2,0,0,7.8,0
105206,2751,39316.78,Merchant,Web,Mumbai,2026-04-21 15:43:08.482782,3,0,1,8.71,0
105207,1775,44087.31,P2P,Web,Delhi,2026-03-17 20:12:08.482785,3,0,0,7.64,0
105208,4334,41936.48,Bill,Android,Bangalore,2026-03-12 15:56:08.482788,3,0,0,16.98,0
105209,2827,29113.21,P2P,Web,Hyderabad,2026-03-30 14:42:08.482790,1,0,0,18.98,0
105210,3321,12448.33,Recharge,iOS,Bangalore,2026-04-03 12:16:08.482793,1,0,1,11.41,0
105211,4074,33065.06,Merchant,iOS,Mumbai,2026-03-25 00:27:08.482795,4,0,0,12.06,0
105212,2051,35498.15,P2P,iOS,Chennai,2026-04-15 03:05:08.482798,2,0,1,2.34,0
105213,3373,544.49,Bill,Android,Delhi,2026-03-15 03:39:08.482801,0,1,0,14.55,0
105214,1939,21966.13,Bill,Android,Hyderabad,2026-03-29 07:38:08.482803,4,1,1,12.1,0
105215,4220,42164.67,Bill,iOS,Hyderabad,2026-03-17 11:37:08.482806,1,1,1,1.96,0
105216,1539,24484.48,Bill,iOS,Hyderabad,2026-02-19 16:46:08.482809,4,0,1,4.77,0
105217,3535,15575.66,P2P,iOS,Chennai,2026-03-18 05:17:08.482811,2,1,1,4.84,0
105218,1821,43591.17,Bill,iOS,Mumbai,2026-03-31 05:19:08.482814,4,0,0,4.25,0
105219,2461,7802.48,Recharge,Web,Mumbai,2026-04-07 16:34:08.482817,3,0,1,13.51,0
105220,2088,10330.2,Bill,iOS,Bangalore,2026-03-16 12:11:08.482819,0,0,1,18.64,0
105221,1355,34371.74,Recharge,Android,Bangalore,2026-02-23 15:48:08.482822,1,1,0,15.5,0
105222,4604,17628.27,P2P,Android,Mumbai,2026-04-15 09:37:08.482825,1,0,1,10.07,1
105223,4323,35653.71,Recharge,Android,Hyderabad,2026-02-19 10:17:08.482827,2,0,0,8.68,0
105224,1234,7893.6,P2P,Android,Chennai,2026-04-09 21:15:08.482830,2,1,0,8.34,0
105225,3274,12620.93,Bill,Android,Mumbai,2026-02-14 15:48:08.482833,2,0,0,12.42,0
105226,2548,7840.8,Merchant,iOS,Chennai,2026-03-01 01:55:08.482836,1,1,0,7.83,0
105227,4384,47645.99,Recharge,iOS,Delhi,2026-02-26 08:48:08.482839,3,1,1,5.3,0
105228,3096,20276.14,Recharge,Web,Hyderabad,2026-03-31 14:10:08.482842,0,0,0,12.45,1
105229,1117,16867.62,Merchant,Web,Delhi,2026-04-10 03:38:08.482847,2,1,1,8.42,0
105230,3101,719.97,P2P,Web,Mumbai,2026-04-18 04:23:08.482850,1,1,0,1.27,0
105231,2673,7679.34,P2P,iOS,Bangalore,2026-02-18 10:58:08.482853,3,0,1,1.42,0
105232,3612,21062.58,Bill,Web,Mumbai,2026-04-01 02:01:08.482857,2,0,0,6.21,1
105233,2067,3434.45,Recharge,iOS,Delhi,2026-03-30 17:19:08.482860,2,0,1,10.74,1
105234,4886,25541.86,P2P,Android,Chennai,2026-02-13 00:59:08.482864,0,0,0,7.73,0
105235,3100,22756.22,Bill,iOS,Mumbai,2026-02-14 10:22:08.482867,0,1,1,1.46,0
105236,4657,38360.74,P2P,iOS,Bangalore,2026-04-01 11:42:08.482870,4,0,1,5.24,0
105237,1557,32993.54,Merchant,Android,Delhi,2026-02-17 01:08:08.482873,2,1,1,2.83,0
105238,4596,22302.91,Merchant,Android,Mumbai,2026-03-24 12:14:08.482876,4,0,0,19.02,0
105239,4748,11240.79,Merchant,Android,Delhi,2026-02-28 04:16:08.482879,1,1,1,6.94,0
105240,4173,36345.91,Bill,Web,Delhi,2026-02-23 11:30:08.482882,0,0,1,1.28,0
105241,2815,35396.03,Recharge,Web,Hyderabad,2026-04-06 12:34:08.482884,3,1,1,13.55,0
105242,4841,7673.28,Merchant,Web,Chennai,2026-02-17 16:37:08.482887,2,0,0,5.42,0
105243,3005,45738.44,Merchant,Android,Hyderabad,2026-03-14 07:50:08.482890,2,1,0,11.77,1
105244,4920,3229.61,P2P,Web,Delhi,2026-04-08 11:14:08.482893,4,0,1,3.86,0
105245,3915,2761.34,Merchant,Android,Bangalore,2026-04-11 14:11:08.482895,0,1,1,19.7,0
105246,1397,9375.65,Recharge,Android,Bangalore,2026-04-21 20:50:08.482899,4,0,1,19.43,0
105247,4209,45473.95,Bill,Android,Hyderabad,2026-02-27 00:03:08.482902,2,0,1,13.46,1
105248,1674,26004.71,Merchant,Web,Bangalore,2026-03-25 08:45:08.482904,0,0,1,14.44,0
105249,4992,39399.17,Bill,Web,Delhi,2026-04-02 00:42:08.482907,2,0,0,9.09,0
105250,1386,11399.88,Bill,Android,Mumbai,2026-04-19 04:45:08.482910,0,0,0,19.28,1
105251,3158,24516.2,Recharge,Web,Delhi,2026-02-17 17:26:08.482913,2,1,0,9.05,0
105252,3661,17920.89,P2P,iOS,Mumbai,2026-02-15 06:25:08.482916,3,1,0,5.55,0
105253,3064,41393.15,P2P,Web,Bangalore,2026-03-21 22:33:08.482918,4,1,0,3.19,0
105254,4851,1140.0,Bill,Android,Chennai,2026-04-09 20:03:08.482921,0,0,0,4.95,0
105255,4253,12199.7,Merchant,Android,Chennai,2026-02-16 13:44:08.482924,4,0,1,11.87,1
105256,1883,7637.19,Bill,Android,Delhi,2026-04-01 08:41:08.482927,0,1,0,5.66,0
105257,4607,42960.86,P2P,iOS,Delhi,2026-03-04 01:22:08.482930,0,0,1,13.43,0
105258,1540,23382.52,Merchant,Android,Bangalore,2026-04-09 02:17:08.482932,0,1,0,8.26,0
105259,1170,20216.96,P2P,Android,Chennai,2026-03-21 14:18:08.482935,2,0,1,17.85,0
105260,3456,22479.64,Recharge,Web,Chennai,2026-03-17 09:41:08.482938,1,1,1,11.61,0
105261,1739,48596.51,P2P,iOS,Delhi,2026-02-18 05:47:08.482942,2,1,1,12.83,0
105262,2401,42514.87,Merchant,Web,Chennai,2026-03-07 23:12:08.482945,1,1,1,11.57,0
105263,4259,35321.37,Merchant,Android,Delhi,2026-02-24 19:55:08.482947,2,0,0,17.83,0
105264,3905,14531.04,Bill,Android,Hyderabad,2026-03-05 07:44:08.482950,1,1,0,2.2,0
105265,3277,8267.0,Merchant,iOS,Chennai,2026-03-23 23:57:08.482953,0,1,1,2.28,0
105266,4904,46072.47,Recharge,Android,Mumbai,2026-03-09 14:37:08.482956,0,0,1,14.33,0
105267,4923,21159.55,P2P,iOS,Bangalore,2026-03-11 01:10:08.482958,1,0,1,15.59,1
105268,1118,13945.0,Bill,Web,Delhi,2026-03-06 21:42:08.482961,1,0,1,9.24,0
105269,4227,23551.33,Bill,iOS,Chennai,2026-03-28 03:01:08.482964,4,1,0,7.69,0
105270,3831,45893.19,Merchant,Web,Chennai,2026-03-12 06:32:08.482967,0,0,0,6.28,0
105271,4758,19359.49,Recharge,Android,Delhi,2026-04-12 05:09:08.482969,2,0,1,5.45,0
105272,3512,28136.42,Bill,Web,Mumbai,2026-02-28 21:07:08.482972,4,0,1,18.33,0
105273,3151,40150.29,Recharge,Web,Chennai,2026-03-15 10:56:08.482975,1,0,1,6.61,1
105274,4675,21362.36,Recharge,Web,Hyderabad,2026-03-19 12:41:08.482978,2,0,1,13.31,0
105275,3745,11684.75,P2P,iOS,Bangalore,2026-02-24 19:40:08.482983,3,1,1,15.95,0
105276,2995,49726.34,P2P,Web,Delhi,2026-02-14 03:48:08.482986,3,1,1,1.42,0
105277,4866,47828.98,P2P,iOS,Chennai,2026-04-18 17:20:08.482989,3,0,0,1.64,0
105278,4573,42175.52,Recharge,iOS,Bangalore,2026-04-18 00:32:08.482993,2,0,1,7.33,0
105279,4764,34421.81,P2P,iOS,Delhi,2026-04-22 22:54:08.482996,1,0,1,14.22,0
105280,2705,14750.33,Bill,Android,Delhi,2026-04-06 03:13:08.482999,2,1,1,5.96,1
105281,2722,45671.51,Bill,Android,Delhi,2026-02-26 18:52:08.483002,4,1,1,1.03,0
105282,3222,13785.08,Merchant,Android,Mumbai,2026-03-12 17:00:08.483005,4,1,1,6.47,0
105283,4805,40042.47,Recharge,iOS,Hyderabad,2026-02-18 05:12:08.483008,3,0,1,2.71,0
105284,3792,45913.73,P2P,Android,Delhi,2026-04-16 11:36:08.483011,1,1,1,5.17,1
105285,2697,30154.16,Bill,Web,Mumbai,2026-03-21 00:37:08.483014,4,1,0,7.33,0
105286,2444,40154.78,Recharge,iOS,Delhi,2026-03-02 04:27:08.483016,0,1,1,3.43,0
105287,4205,39586.84,Recharge,Android,Delhi,2026-03-22 14:42:08.483020,0,0,0,14.42,0
105288,4462,9665.96,P2P,iOS,Mumbai,2026-04-02 11:25:08.483024,3,1,1,5.86,0
105289,2759,33399.54,Recharge,Android,Hyderabad,2026-03-13 13:31:08.483028,3,1,0,13.56,0
105290,2524,4682.46,P2P,Web,Bangalore,2026-03-27 04:56:08.483031,3,1,0,12.38,0
105291,1664,25397.43,P2P,iOS,Chennai,2026-03-19 10:43:08.483034,4,0,0,18.06,0
105292,1032,8120.16,P2P,Android,Delhi,2026-04-22 03:17:08.483038,1,1,0,2.67,0
105293,3102,20823.31,Recharge,Android,Hyderabad,2026-03-12 14:16:08.483042,3,0,1,5.08,0
105294,3566,41650.77,Recharge,Web,Chennai,2026-03-30 01:28:08.483045,2,0,0,17.44,0
105295,3803,49358.52,P2P,Web,Delhi,2026-03-23 01:39:08.483050,3,1,1,16.62,0
105296,4896,15904.81,Recharge,Android,Chennai,2026-02-17 20:48:08.483052,4,0,1,4.65,0
105297,4709,26602.47,P2P,Android,Mumbai,2026-03-20 21:11:08.483055,1,1,1,3.05,0
105298,3059,25569.79,Merchant,iOS,Hyderabad,2026-03-04 03:20:08.483058,3,1,1,17.27,0
105299,2551,47720.53,Recharge,iOS,Hyderabad,2026-03-15 12:22:08.483062,0,0,0,4.38,1
105300,1719,23934.4,Recharge,Android,Bangalore,2026-04-22 10:58:08.483065,3,1,1,17.55,0
105301,3602,34958.32,Merchant,Web,Bangalore,2026-04-06 00:05:08.483069,3,1,0,19.26,0
105302,3420,46090.24,Merchant,iOS,Chennai,2026-03-19 04:33:08.483072,1,1,0,5.2,0
105303,1483,18675.19,Merchant,Android,Mumbai,2026-04-14 21:22:08.483076,2,0,1,16.97,0
105304,1972,45107.09,P2P,Web,Chennai,2026-03-20 11:35:08.483079,3,0,1,9.05,0
105305,4718,45873.64,P2P,Web,Delhi,2026-03-03 01:08:08.483083,3,0,0,15.99,1
105306,4299,46533.82,Bill,Android,Hyderabad,2026-03-16 00:51:08.483086,4,1,0,8.74,0
105307,3670,13529.6,Merchant,Android,Chennai,2026-03-14 12:40:08.483089,1,1,0,2.34,0
105308,1306,20023.78,Bill,iOS,Chennai,2026-03-12 17:21:08.483092,4,0,1,14.54,0
105309,1456,43521.09,P2P,Android,Hyderabad,2026-03-11 12:30:08.483095,3,0,0,3.86,0
105310,3207,17964.5,Recharge,iOS,Hyderabad,2026-02-23 22:27:08.483098,3,1,1,18.61,0
105311,1330,30016.65,Merchant,Web,Bangalore,2026-02-14 10:02:08.483101,0,0,0,8.94,0
105312,3823,5911.54,Recharge,iOS,Bangalore,2026-02-16 14:41:08.483104,4,1,0,2.56,0
105313,1224,2823.19,P2P,Android,Hyderabad,2026-02-23 22:18:08.483107,1,0,1,5.34,0
105314,4030,20605.58,Merchant,iOS,Chennai,2026-03-08 15:15:08.483110,3,1,0,17.39,0
105315,3776,28950.04,Bill,Web,Delhi,2026-04-03 01:31:08.483113,0,1,1,7.1,0
105316,4575,19641.03,Bill,Web,Chennai,2026-02-15 04:44:08.483116,0,1,0,17.27,0
105317,2479,28891.01,P2P,Android,Delhi,2026-02-26 21:56:08.483119,2,0,1,4.27,0
105318,4116,25759.07,Recharge,iOS,Hyderabad,2026-04-09 01:37:08.483122,1,1,1,9.9,0
105319,4285,34288.5,P2P,Android,Delhi,2026-04-15 10:11:08.483144,0,0,1,17.69,0
105320,2082,32480.13,Recharge,Android,Bangalore,2026-03-09 20:41:08.483147,1,1,0,1.92,0
105321,1643,21218.04,P2P,Web,Hyderabad,2026-02-17 01:10:08.483151,3,1,1,6.78,0
105322,1615,21255.51,Bill,iOS,Mumbai,2026-02-27 02:43:08.483154,2,1,1,18.29,0
105323,1194,7047.51,Recharge,Android,Delhi,2026-04-22 07:28:08.483157,1,0,0,12.33,0
105324,4996,25666.8,P2P,Web,Delhi,2026-03-30 12:34:08.483161,2,1,1,14.61,0
105325,1488,29363.08,Merchant,Android,Mumbai,2026-03-24 18:31:08.483164,1,0,1,17.0,1
105326,3204,23829.7,Bill,iOS,Mumbai,2026-03-15 14:34:08.483167,1,1,0,10.95,1
105327,3657,16292.11,Bill,Android,Hyderabad,2026-02-23 12:24:08.483170,4,1,0,17.06,0
105328,2249,36085.21,Merchant,iOS,Chennai,2026-04-15 13:01:08.483173,2,0,1,13.14,1
105329,3459,3742.34,P2P,Web,Mumbai,2026-04-06 06:27:08.483184,1,0,0,14.03,1
105330,4276,45722.87,Recharge,Web,Delhi,2026-04-11 14:45:08.483186,4,1,0,3.9,0
105331,2102,1041.97,Bill,Android,Mumbai,2026-04-23 03:11:08.483189,4,0,1,18.84,1
105332,2147,48117.88,P2P,Web,Hyderabad,2026-02-23 12:44:08.483192,2,1,0,16.13,0
105333,3518,23123.16,Merchant,Android,Hyderabad,2026-03-19 02:12:08.483195,3,0,0,5.83,0
105334,2241,20639.37,Recharge,Android,Delhi,2026-03-26 21:36:08.483200,2,1,1,12.02,1
105335,1515,12829.64,P2P,iOS,Delhi,2026-02-13 18:06:08.483205,1,0,0,8.15,0
105336,2625,513.46,P2P,Android,Delhi,2026-04-06 06:45:08.483210,3,0,1,13.55,0
105337,2127,13746.77,Bill,iOS,Chennai,2026-04-22 04:05:08.483215,2,0,1,19.88,1
105338,1392,5478.9,Bill,Android,Delhi,2026-03-25 10:22:08.483219,2,0,0,1.87,0
105339,1630,32994.44,Recharge,iOS,Hyderabad,2026-02-24 19:38:08.483223,2,1,1,19.1,0
105340,4716,15960.56,P2P,Web,Hyderabad,2026-03-11 16:55:08.483227,2,0,0,2.38,0
105341,2847,38361.29,Merchant,Android,Mumbai,2026-02-19 02:27:08.483231,3,0,1,9.75,0
105342,3655,10353.74,Merchant,iOS,Delhi,2026-04-12 07:26:08.483236,1,0,1,10.16,0
105343,1979,45012.74,Recharge,Android,Chennai,2026-03-06 06:47:08.483240,4,1,0,6.11,0
105344,1433,26153.85,P2P,iOS,Bangalore,2026-02-24 12:57:08.483245,2,1,0,11.77,0
105345,4402,5734.16,Bill,iOS,Mumbai,2026-03-14 20:26:08.483251,4,0,1,16.85,0
105346,4214,20048.25,P2P,Android,Chennai,2026-04-03 20:12:08.483256,4,1,1,6.59,0
105347,4871,10345.96,Bill,Android,Delhi,2026-03-12 00:45:08.483261,4,1,1,2.34,0
105348,3587,9992.27,Merchant,Web,Chennai,2026-03-28 23:03:08.483267,2,0,0,13.01,0
105349,1277,25323.42,Recharge,Web,Bangalore,2026-04-01 04:28:08.483273,2,1,0,15.28,0
105350,1232,33597.88,Recharge,Web,Chennai,2026-03-17 21:31:08.483278,2,0,0,19.14,0
105351,2552,45581.79,Recharge,Android,Bangalore,2026-04-16 10:51:08.483301,2,0,1,4.03,0
105352,2594,25113.08,Bill,Web,Bangalore,2026-04-01 11:15:08.483309,0,1,0,18.13,1
105353,2113,48292.28,Merchant,iOS,Bangalore,2026-03-13 15:25:08.483312,1,1,0,10.16,0
105354,4563,47082.33,Merchant,Android,Chennai,2026-04-03 21:45:08.483315,0,0,0,5.48,0
105355,4270,43254.48,Recharge,iOS,Delhi,2026-02-21 17:18:08.483317,3,0,1,19.29,0
105356,3409,25003.86,Recharge,iOS,Hyderabad,2026-03-09 00:16:08.483320,0,0,0,5.53,1
105357,4512,7053.79,Bill,iOS,Hyderabad,2026-04-21 19:28:08.483323,0,1,1,14.94,1
105358,1025,10903.04,Bill,Android,Chennai,2026-03-08 13:21:08.483325,0,1,0,15.91,0
105359,4096,32387.02,P2P,Android,Delhi,2026-04-10 07:54:08.483328,1,1,0,9.18,0
105360,2417,21093.53,Bill,Web,Hyderabad,2026-04-02 00:35:08.483330,4,1,0,14.11,0
105361,3554,7348.61,P2P,Web,Bangalore,2026-03-28 11:39:08.483333,3,0,0,11.88,0
105362,4372,23954.91,Recharge,Web,Chennai,2026-03-19 02:07:08.483335,3,1,1,4.65,1
105363,4410,881.35,Merchant,Web,Chennai,2026-03-15 07:05:08.483338,1,1,1,15.44,0
105364,3314,36697.43,Bill,iOS,Mumbai,2026-03-09 19:39:08.483340,0,1,1,18.63,0
105365,1460,3688.33,Merchant,Android,Mumbai,2026-03-29 15:26:08.483343,4,0,0,10.28,0
105366,4764,31459.39,Bill,Web,Mumbai,2026-03-08 06:10:08.483345,2,1,1,19.89,0
105367,3503,39652.59,Bill,iOS,Delhi,2026-04-09 22:56:08.483348,1,0,1,9.13,0
105368,4431,6640.87,P2P,Android,Chennai,2026-03-17 13:21:08.483350,4,1,1,10.11,0
105369,2091,25936.75,Bill,Android,Mumbai,2026-03-29 06:31:08.483353,1,0,1,13.8,0
105370,2006,38955.59,Recharge,Android,Chennai,2026-04-20 06:07:08.483355,1,0,0,4.53,0
105371,3910,13039.07,Merchant,iOS,Bangalore,2026-04-18 16:42:08.483358,2,0,0,18.14,0
105372,4483,8154.2,Bill,Web,Mumbai,2026-03-28 18:39:08.483360,4,0,1,16.22,0
105373,2994,16847.59,Merchant,Android,Chennai,2026-04-18 16:11:08.483363,0,1,1,17.58,0
105374,1490,27739.41,Merchant,iOS,Delhi,2026-03-14 16:30:08.483365,4,1,0,12.58,0
105375,4904,28768.23,Merchant,Android,Delhi,2026-04-19 06:57:08.483368,4,1,1,17.79,0
105376,2072,6552.51,Bill,iOS,Delhi,2026-03-18 02:19:08.483371,0,0,1,13.92,1
105377,4758,22883.87,P2P,Web,Mumbai,2026-02-14 07:33:08.483373,2,0,1,10.72,0
105378,3611,13421.43,Merchant,Web,Delhi,2026-03-30 19:23:08.483376,4,0,0,18.7,0
105379,4173,42102.79,Merchant,Android,Hyderabad,2026-03-13 10:09:08.483378,0,0,0,9.35,0
105380,1215,15685.62,Bill,Web,Bangalore,2026-03-19 18:54:08.483381,1,1,0,10.51,0
105381,4509,41936.84,Bill,Web,Chennai,2026-04-22 22:30:08.483383,1,1,1,4.22,1
105382,2723,21433.94,Recharge,iOS,Hyderabad,2026-03-20 13:47:08.483386,0,0,1,19.01,0
105383,2592,36332.02,Recharge,iOS,Mumbai,2026-02-24 15:34:08.483388,1,1,1,5.2,0
105384,3606,25507.91,P2P,Android,Chennai,2026-02-15 08:37:08.483391,4,0,1,4.83,0
105385,1158,31101.91,P2P,iOS,Chennai,2026-03-04 22:24:08.483394,0,1,0,2.92,0
105386,3536,19773.87,P2P,Web,Delhi,2026-04-13 02:25:08.483396,4,1,0,9.61,0
105387,1685,38412.66,P2P,iOS,Chennai,2026-03-16 23:25:08.483399,3,0,0,6.2,0
105388,4313,21265.22,Merchant,Web,Chennai,2026-04-04 15:42:08.483401,2,1,0,15.07,0
105389,3841,22878.51,Bill,Android,Bangalore,2026-04-05 01:07:08.483404,2,0,0,6.84,0
105390,2776,25888.76,Recharge,Web,Mumbai,2026-02-23 03:42:08.483406,2,1,1,14.69,0
105391,4953,41592.89,Merchant,iOS,Hyderabad,2026-03-06 01:11:08.483409,0,0,0,4.72,0
